numero_cluster,manifest_url,canvas_number,image_url,City,Country,Title,wkt,Date,Journal Type,notice
874,https://gallica.bnf.fr/iiif/ark:/12148/bd6t53456541/manifest.json,12,"https://gallica.bnf.fr/iiif/ark:/12148/bd6t53456541/f13/2249,881,1252,2991/full/0/default.jpg",Paris,France,L'art et la mode : journal de la vie mondaine,POINT(2.3513888888889 48.856944444444),1912-11-30,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3830274b/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3830274b/f1/631,3375,1199,1648/full/0/default.jpg",Clermont-Ferrand,France,L'Effort (Clermont-Ferrand),POINT(3.0869444444444 45.779722222222),1942-04-17,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5725406n/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5725406n/f1/296,505,2314,2793/full/0/default.jpg",Paris,France,La Rampe (Paris. 1915),POINT(2.3513888888889 48.856944444444),1925-10-18,Theater,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3060150g/manifest.json,13,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3060150g/f14/pct:0.31,1.54,97.68,96.99/full/0/default.jpg",Paris,France,Claudine,POINT(2.3513888888889 48.856944444444),1947-10-29,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k57805063/manifest.json,13,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k57805063/f14/395,477,790,1053/full/0/default.jpg",Paris,France,Le Bulletin de l'art ancien et moderne,POINT(2.3513888888889 48.856944444444),1931-09-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4325557/manifest.json,145,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4325557/f146/980,758,946,1330/full/0/default.jpg",Paris,France,La Revue de l'art ancien et moderne,POINT(2.3513888888889 48.856944444444),1926-06-01,Art History,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3206417k/manifest.json,13,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3206417k/f14/624,350,1523,1186/full/0/default.jpg",Paris,France,Le Film complet (1922),POINT(2.3513888888889 48.856944444444),1928-12-11,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6538228g/manifest.json,13,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6538228g/f14/865,494,2389,2898/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1924-12-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9822820f/manifest.json,148,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9822820f/f149/560,2607,2529,1900/full/0/default.jpg",Paris,France,Cahiers d'art (Paris),POINT(2.3513888888889 48.856944444444),1935-01-01,Avant-garde Journal,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5739085d/manifest.json,14,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5739085d/f15/33,889,980,601/full/0/default.jpg",Paris,France,Cinéa (1921),POINT(2.3513888888889 48.856944444444),1926-11-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054134b/manifest.json,14,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054134b/f15/182,137,7120,4950/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1950-11-27,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k62013305/manifest.json,14,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k62013305/f15/291,3490,1811,2038/full/0/default.jpg",Paris,France,Le Monde illustré (1857),POINT(2.3513888888889 48.856944444444),1934-10-20,"Culture, Leisure",
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65414058/manifest.json,153,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65414058/f154/300,315,2983,3804/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1933-01-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3078072g/manifest.json,15,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3078072g/f16/40,102,7278,4950/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1952-07-28,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9777256/manifest.json,15,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9777256/f16/90,57,5411,4114/full/0/default.jpg",Paris,France,Séduction (Paris),POINT(2.3513888888889 48.856944444444),1937-03-13,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65410922/manifest.json,163,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k65410922/f164/27,80,3571,4122/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1934-01-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6482275d/manifest.json,15,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6482275d/f16/488,2422,2953,1988/full/0/default.jpg",Paris,France,La Vie aérienne,POINT(2.3513888888889 48.856944444444),1920-11-27,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6106453t/manifest.json,15,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6106453t/f16/417,698,1141,2875/full/0/default.jpg",Paris,France,Les Modes,POINT(2.3513888888889 48.856944444444),1926-09-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k8644593s/manifest.json,15,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k8644593s/f16/689,518,3736,3715/full/0/default.jpg",Paris,France,La Revue de la femme,POINT(2.3513888888889 48.856944444444),1928-06-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9777256/manifest.json,15,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9777256/f16/3538,61,1980,2032/full/0/default.jpg",Paris,France,Séduction (Paris),POINT(2.3513888888889 48.856944444444),1937-03-13,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1187311m/manifest.json,15,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1187311m/f16/4051,1707,826,1452/full/0/default.jpg",Paris,France,Ciné-journal (Paris. 1908),POINT(2.3513888888889 48.856944444444),1924-11-14,Cinema,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k49158899/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k49158899/f1/1371,6489,883,1261/full/0/default.jpg",Marseille,France,Le Petit Marseillais (1868),POINT(5.3763888888889 43.296666666667),1926-11-20,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2760578d/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2760578d/f1/1261,3232,2235,1681/full/0/default.jpg",Paris,France,L'Aurore (Paris. 1943),POINT(2.3513888888889 48.856944444444),1951-05-05,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5722800m/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5722800m/f17/231,449,2358,3163/full/0/default.jpg",Paris,France,Les Modes,POINT(2.3513888888889 48.856944444444),1935-03-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k86513565/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k86513565/f17/529,741,3518,4744/full/0/default.jpg",Paris,France,Le Golf (Paris.1925),POINT(2.3513888888889 48.856944444444),1938-04-15,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k86513602/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k86513602/f17/576,1016,3623,4914/full/0/default.jpg",Paris,France,Le Golf (Paris.1925),POINT(2.3513888888889 48.856944444444),1938-11-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k58512751/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k58512751/f17/352,305,2558,2730/full/0/default.jpg",Paris,France,Les Modes de la femme de France,POINT(2.3513888888889 48.856944444444),1924-02-03,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47011679/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k47011679/f17/1803,3216,2588,1382/full/0/default.jpg",Paris,France,Marie-Claire (Paris),POINT(2.3513888888889 48.856944444444),1939-09-08,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45329313/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45329313/f17/1955,3129,793,1244/full/0/default.jpg",Paris,France,Voici la mode,POINT(2.3513888888889 48.856944444444),1935-12-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6204722x/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6204722x/f17/1649,62,2833,2807/full/0/default.jpg",Paris,France,"Le Monde illustré, Miroir du monde",POINT(2.3513888888889 48.856944444444),1938-04-16,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3058660s/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3058660s/f17/3722,58,3511,2139/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1946-01-02,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5509123b/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5509123b/f1/1119,5422,764,1200/full/0/default.jpg",Paris,France,L'Européen (Paris. 1929),POINT(2.3513888888889 48.856944444444),1930-03-19,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k62284285/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k62284285/f17/2922,1447,1093,1559/full/0/default.jpg",Paris,France,Le Monde illustré (1857),POINT(2.3513888888889 48.856944444444),1899-03-18,"Culture, Leisure",
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30550950/manifest.json,16,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30550950/f17/5326,3119,1998,1768/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1948-09-07,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2004765c/manifest.json,17,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2004765c/f18/166,946,1050,1394/full/0/default.jpg",Paris,France,Cinémagazine,POINT(2.3513888888889 48.856944444444),1921-12-23,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k57304442/manifest.json,17,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k57304442/f18/425,331,2368,1087/full/0/default.jpg",Paris,France,Les Modes,POINT(2.3513888888889 48.856944444444),1924-05-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k57304672/manifest.json,17,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k57304672/f18/1831,506,1211,3024/full/0/default.jpg",Paris,France,Les Modes,POINT(2.3513888888889 48.856944444444),1924-10-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054575n/manifest.json,17,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3054575n/f18/1161,122,2598,4906/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1949-11-14,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k46894634/manifest.json,17,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k46894634/f18/5408,724,810,1884/full/0/default.jpg",Paris,France,Candide (Paris. 1924),POINT(2.3513888888889 48.856944444444),1937-01-07,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6528432s/manifest.json,190,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6528432s/f191/474,551,2850,2061/full/0/default.jpg",Paris,France,Le Sport universel illustré,POINT(2.3513888888889 48.856944444444),1901-07-06,Sports,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30519419/manifest.json,18,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30519419/f19/327,296,915,1894/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1947-10-07,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5460436m/manifest.json,194,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5460436m/f195/399,308,1727,1351/full/0/default.jpg",Paris,France,Art et décoration : revue mensuelle d'art moderne,POINT(2.3513888888889 48.856944444444),1920-01-01,Modern Art Journal,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6142347m/manifest.json,18,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6142347m/f19/220,532,854,532/full/0/default.jpg",Paris,France,Le Bulletin de la vie artistique,POINT(2.3513888888889 48.856944444444),1922-06-15,Modern Art Journal,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3632912s/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3632912s/f1/1322,3607,1053,1141/full/0/default.jpg",Dijon,France,La Bourgogne républicaine (Dijon),POINT(5.0419444444444 47.323055555556),1947-03-24,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k8651380t/manifest.json,18,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k8651380t/f19/1981,843,2484,3540/full/0/default.jpg",Paris,France,Le Golf (Paris.1925),POINT(2.3513888888889 48.856944444444),1936-10-15,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3077375f/manifest.json,18,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3077375f/f19/pct:74.44,77.07,24.40,21.24/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1951-12-17,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9823021d/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9823021d/f1/1015,1525,2393,2395/full/0/default.jpg",Paris,France,Au bord de l'eau (Paris),POINT(2.3513888888889 48.856944444444),1941-01-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7619356b/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7619356b/f1/1921,5903,2733,3366/full/0/default.jpg",Paris,France,Le Journal (Paris. 1892),POINT(2.3513888888889 48.856944444444),1924-12-31,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7630157t/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7630157t/f1/2053,3570,872,1298/full/0/default.jpg",Paris,France,Le Journal (Paris. 1892),POINT(2.3513888888889 48.856944444444),1933-05-24,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4093176/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4093176/f1/1498,5649,1913,1189/full/0/default.jpg",Paris,France,Le Figaro (Paris. 1854),POINT(2.3513888888889 48.856944444444),1936-11-28,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76248361/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76248361/f1/2153,7465,1733,1699/full/0/default.jpg",Paris,France,Le Journal (Paris. 1892),POINT(2.3513888888889 48.856944444444),1926-12-23,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2716532w/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2716532w/f1/2466,6172,713,1743/full/0/default.jpg",Paris,France,"Paris-presse, L'Intransigeant",POINT(2.3513888888889 48.856944444444),1949-03-20,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2716171m/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2716171m/f1/2545,2868,1396,2317/full/0/default.jpg",Paris,France,"Paris-presse, L'Intransigeant",POINT(2.3513888888889 48.856944444444),1950-01-06,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5389007m/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5389007m/f1/2163,4845,665,1321/full/0/default.jpg",Toulouse,France,L'Express du Midi,POINT(1.4438888888889 43.604444444444),1928-01-24,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7632204n/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7632204n/f1/3061,2342,880,1391/full/0/default.jpg",Paris,France,Le Journal (Paris. 1892),POINT(2.3513888888889 48.856944444444),1935-05-05,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k46097703/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k46097703/f1/3149,4886,1523,1507/full/0/default.jpg",Paris,France,Excelsior (Paris. 1910),POINT(2.3513888888889 48.856944444444),1936-11-30,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4918882b/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4918882b/f1/3264,6379,863,960/full/0/default.jpg",Marseille,France,Le Petit Marseillais (1868),POINT(5.3763888888889 43.296666666667),1935-02-03,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3055099n/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3055099n/f1/pct:46.10,7.80,42.08,73.90/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1948-10-15,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2716545h/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2716545h/f1/3207,2610,1452,2948/full/0/default.jpg",Paris,France,"Paris-presse, L'Intransigeant",POINT(2.3513888888889 48.856944444444),1949-02-24,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7634974b/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k7634974b/f1/4284,6744,2220,2116/full/0/default.jpg",Paris,France,Le Journal (Paris. 1892),POINT(2.3513888888889 48.856944444444),1939-02-16,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3633208s/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3633208s/f1/3462,3246,1058,1415/full/0/default.jpg",Dijon,France,La Bourgogne républicaine (Dijon),POINT(5.0419444444444 47.323055555556),1948-03-16,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5389264b/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5389264b/f1/3549,5640,1332,1111/full/0/default.jpg",Toulouse,France,L'Express du Midi,POINT(1.4438888888889 43.604444444444),1928-10-09,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2934481f/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2934481f/f1/3578,3656,1289,1608/full/0/default.jpg",Dijon,France,La Bourgogne républicaine (Dijon),POINT(5.0419444444444 47.323055555556),1937-10-10,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2592482x/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2592482x/f1/5114,1511,969,1383/full/0/default.jpg",Paris,France,Le Jour (1933),POINT(2.3513888888889 48.856944444444),1936-01-04,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1655163d/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1655163d/f1/4899,3088,864,3019/full/0/default.jpg",Paris,France,L'Aube (Paris. 1932),POINT(2.3513888888889 48.856944444444),1949-02-10,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2592425w/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2592425w/f1/5029,4828,865,1135/full/0/default.jpg",Paris,France,Le Jour (1933),POINT(2.3513888888889 48.856944444444),1935-11-08,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k25914957/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k25914957/f1/5009,4267,784,1258/full/0/default.jpg",Paris,France,Le Jour (1933),POINT(2.3513888888889 48.856944444444),1938-11-11,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76351722/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k76351722/f1/5048,2369,1533,1473/full/0/default.jpg",Paris,France,Le Journal (Paris. 1892),POINT(2.3513888888889 48.856944444444),1938-12-05,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2591592b/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2591592b/f1/5152,5075,794,1245/full/0/default.jpg",Paris,France,Le Jour (1933),POINT(2.3513888888889 48.856944444444),1939-02-16,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2592862j/manifest.json,0,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2592862j/f1/5428,1239,1216,1175/full/0/default.jpg",Paris,France,Le Jour (1933),POINT(2.3513888888889 48.856944444444),1937-01-21,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k977749d/manifest.json,19,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k977749d/f20/153,83,2456,2278/full/0/default.jpg",Paris,France,Séduction (Paris),POINT(2.3513888888889 48.856944444444),1937-09-25,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9709959/manifest.json,19,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9709959/f20/148,769,2401,3208/full/0/default.jpg",Paris,France,Le Cinéma chez soi (Paris. 1926),POINT(2.3513888888889 48.856944444444),1936-02-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45248758/manifest.json,19,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k45248758/f20/647,569,3650,4990/full/0/default.jpg",Cannes,France,Le Journal des étrangers (Cannes),POINT(7.0213888888889 43.5525),1931-08-01,Worldliness,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6540646k/manifest.json,207,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6540646k/f208/903,1228,1880,2709/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1927-12-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5722811d/manifest.json,19,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5722811d/f20/898,812,1200,2556/full/0/default.jpg",Paris,France,Les Modes,POINT(2.3513888888889 48.856944444444),1935-10-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6201257g/manifest.json,19,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6201257g/f20/1632,948,1802,2297/full/0/default.jpg",Paris,France,Le Monde illustré (1857),POINT(2.3513888888889 48.856944444444),1935-03-23,"Culture, Leisure",
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538152c/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4538152c/f2/78,43,4306,3284/full/0/default.jpg",Paris,France,Cinévie (Paris),POINT(2.3513888888889 48.856944444444),1948-02-10,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6540369j/manifest.json,19,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6540369j/f20/2487,2645,1022,2137/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1921-10-15,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3078077j/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3078077j/f21/22,111,7292,4961/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1952-09-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6540649t/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6540649t/f21/248,81,2990,3711/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1935-09-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5725687s/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5725687s/f21/228,587,1139,2958/full/0/default.jpg",Paris,France,Les Modes,POINT(2.3513888888889 48.856944444444),1928-05-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2000560c/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2000560c/f21/317,579,2068,1422/full/0/default.jpg",Paris,France,Cinémagazine,POINT(2.3513888888889 48.856944444444),1929-09-06,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4583626f/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4583626f/f21/554,449,764,2240/full/0/default.jpg",Paris,France,Point de vue (1945),POINT(2.3513888888889 48.856944444444),1947-11-20,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3077871h/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3077871h/f21/1484,3261,1087,1209/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1952-10-27,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5731068d/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k5731068d/f21/753,531,1727,3020/full/0/default.jpg",Paris,France,Les Modes,POINT(2.3513888888889 48.856944444444),1925-04-01,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9116284k/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k9116284k/f2/162,612,955,1058/full/0/default.jpg",Paris,France,L'Intrépide (Paris),POINT(2.3513888888889 48.856944444444),1931-07-26,Children,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97427546/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k97427546/f21/1581,3491,1024,1416/full/0/default.jpg",Paris,France,Les Annales coloniales (Éd. illustrée),POINT(2.3513888888889 48.856944444444),1931-07-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k409252c/manifest.json,1,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k409252c/f2/207,5750,1274,982/full/0/default.jpg",Paris,France,Le Figaro (Paris. 1854),POINT(2.3513888888889 48.856944444444),1936-09-24,News,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3077871h/manifest.json,20,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k3077871h/f21/6099,225,1104,1229/full/0/default.jpg",Paris,France,Elle Paris,POINT(2.352222222222222 48.85666666666667),1952-10-27,Fashion,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30653017/manifest.json,222,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k30653017/f223/32,95,3676,3234/full/0/default.jpg",Paris,France,L'Art vivant (Paris. 1925),POINT(2.3513888888889 48.856944444444),1934-01-01,Modern Art Journal,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k860079w/manifest.json,226,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k860079w/f227/295,1332,847,1367/full/0/default.jpg",Paris,France,L'Humanité féminine,POINT(2.3513888888889 48.856944444444),1906-01-01,Woman,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6539884g/manifest.json,21,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k6539884g/f22/878,1065,2918,3674/full/0/default.jpg",Paris,France,Vogue (Paris),POINT(2.3513888888889 48.856944444444),1936-03-01,,
874,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226258k/manifest.json,227,"https://gallica.bnf.fr/iiif/ark:/12148/bpt6k4226258k/f228/1277,1350,1255,1729/full/0/default.jpg",Paris,France,L'Amour de l'art (1920),POINT(2.3513888888889 48.856944444444),1926-01-01,Modern Art Journal,
